  ,,,,,,,,,,,,,,,,,,,,,,
 ,With Interval Analysis: ,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,
 ,ID,#Vars (r=1),result (r=1),time (r=1),#Vars (r=2),result (r=2),time (r=2),#Vars (r=4),result (r=4),time (r=4),#Vars (r=6),result (r=6),time (r=6),#Vars (r=10),result (r=10),time (r=10),#Vars (r=20),result (r=20),time (r=20),#Vars (r=30),result (r=30),time (r=30)
 ,5229,1062,Robust,0.006123543,1211,Robust,0.006843328,1653,Robust,0.029372215,2244,Robust,0.564330816,3005,Non-robust,39.39886546,4723,Non-robust,2.088229656,6013,Non-robust,4.483274221
 ,5290,988,Robust,0.003365517,1066,Robust,0.004693508,1232,Robust,0.00500679,1416,Robust,0.006360292,2016,Robust,0.195035696,3674,Robust,1219.740181,5038,Non-robust,5.220051289
 ,5307,1068,Robust,0.004969597,1194,Robust,0.00480628,1407,Robust,0.006140471,1641,Robust,0.00809741,2571,Robust,0.473064423,4604,NA,NA,5590,Non-robust,4.583962917
 ,5336,1118,Robust,0.005733967,1304,Robust,0.018598318,1639,Robust,0.024808884,1980,Robust,0.141238451,2768,Robust,2.400570393,4762,Non-robust,7.123366594,5801,Non-robust,1.095494509
 ,5496,1158,Robust,0.008927584,1408,Robust,0.009126425,2131,Robust,0.268409491,2676,Robust,3.43269062,3948,Non-robust,367.4794734,5380,Non-robust,7.86862421,5990,Non-robust,1.03115654
 ,5554,1050,Robust,0.004931211,1168,Robust,0.00551033,1397,Robust,0.00672555,1621,Robust,0.007441044,2520,Robust,0.372349977,4825,NA,NA,5729,Non-robust,5.28117466
 ,5569,1027,Robust,0.004471779,1125,Robust,0.00418973,1374,Robust,0.018308163,1707,Robust,0.28343749,2328,Robust,4.1807971,4028,Non-robust,3.033365011,5333,Non-robust,0.781033039
 ,5653,994,Robust,0.009716988,1080,Robust,0.050361395,1279,Non-robust,0.342954636,1535,Non-robust,0.322117567,2185,Non-robust,0.427631855,3571,Non-robust,0.747528315,4607,Non-robust,3.791920185
 ,5993,979,Robust,0.003260612,1043,Robust,0.002692223,1142,Robust,0.003837585,1241,Robust,0.003652096,1561,Robust,0.007150173,3380,Robust,11.53675437,4287,Non-robust,5.158998489
 ,6037,1246,Non-robust,2.805143833,1549,Non-robust,0.153834105,2093,Non-robust,0.169229507,2616,Non-robust,0.413447142,3610,Non-robust,0.367669582,5367,Non-robust,1.844572544,6019,Non-robust,1.061778307
 ,6325,1002,Robust,0.003096819,1080,Robust,0.003930569,1298,Robust,0.006608248,1542,Robust,0.008940458,2277,Robust,0.358418941,3773,NA,NA,4996,Non-robust,8.134540796
 ,6385,1063,Robust,0.00707531,1200,Robust,0.005140781,1505,Robust,0.041456938,1792,Robust,0.286815882,2381,Non-robust,4.67561698,3735,Non-robust,0.978121758,4346,Non-robust,0.980232239
 ,6408,1154,Robust,0.007431746,1406,Robust,0.008637428,2207,Robust,0.184299946,2835,Robust,2.888167858,3931,Non-robust,335.7872875,5612,Non-robust,9.583542585,6073,Non-robust,0.997341871
 ,6573,1138,Robust,0.007640362,1361,Robust,0.021512985,1777,Robust,0.320158005,2393,Robust,1.999777794,3244,Non-robust,7.600441933,4877,Non-robust,3.870954275,5936,Non-robust,5.652901411
 ,6634,1190,Robust,0.009165049,1468,Robust,0.01178813,2508,Robust,0.434992075,3137,Robust,8.160671473,4344,Non-robust,173.6961238,5669,Non-robust,1.630098104,6109,Non-robust,5.441130161
 ,6656,1077,Robust,0.006504774,1254,Robust,0.018286228,1639,Robust,0.00895381,2179,Robust,1.245445251,3161,Robust,19.95613456,5083,Non-robust,7.676733017,6024,Non-robust,1.565088511
 ,6722,1036,Robust,0.003854036,1159,Robust,0.00429225,1429,Robust,0.01377964,1669,Robust,0.022916794,1969,Robust,0.120936394,3863,Robust,1012.103972,5221,Non-robust,4.390859365
 ,6760,998,Robust,0.003708601,1066,Robust,0.004053354,1174,Robust,0.003756285,1304,Robust,0.005346298,1716,Robust,0.0190835,3345,Robust,11.54820704,4858,Non-robust,11.68370843
 ,6876,1014,Robust,0.004967451,1121,Robust,0.005681515,1339,Robust,0.006474972,1674,Robust,0.009917736,2479,Robust,0.777394056,3894,Non-robust,15.83370733,4645,Non-robust,0.629710913
 ,698,1120,Robust,0.01585412,1295,Robust,0.033617973,1625,Non-robust,10.677145,2052,Non-robust,3.20885849,2839,Non-robust,0.181672812,4618,Non-robust,0.659806728,5681,Non-robust,2.258303404
 ,7018,1041,Robust,0.004529953,1165,Robust,0.005147934,1408,Robust,0.007796288,1735,Robust,0.008036137,2413,Robust,0.441926479,3935,Non-robust,4.397624254,4789,Non-robust,5.460858345
 ,712,1127,Robust,0.00585103,1351,Robust,0.019318819,1825,Robust,0.154275656,2326,Robust,0.544821739,3499,Non-robust,260.3872721,5019,Non-robust,5.161083221,5805,Non-robust,0.825363159
 ,7236,1055,Robust,0.005209684,1191,Robust,0.006216288,1512,Robust,0.023793936,2038,Robust,0.583483219,3079,Robust,12.53765488,5218,Non-robust,3.631028414,5973,Non-robust,0.99767828
 ,7364,989,Robust,0.004733801,1080,Robust,0.006762028,1237,Robust,0.005647898,1428,Robust,0.006273985,1966,Robust,0.137863874,3305,Non-robust,30.39136124,4534,Non-robust,3.707400799
 ,7410,1033,Robust,0.004268408,1163,Robust,0.006076574,1435,Robust,0.006381512,1826,Robust,0.06327033,2761,Robust,3.526442051,4528,Non-robust,7.632398844,5682,Non-robust,4.516485691
 ,7458,1051,Robust,0.005334854,1185,Robust,0.00571537,1451,Robust,0.007282734,1842,Robust,0.026212215,2820,Robust,0.436629057,5128,Non-robust,12.3174417,5984,Non-robust,6.304673195
 ,7496,1106,Robust,0.006127357,1309,Robust,0.006543159,1865,Robust,0.039785147,2590,Robust,1.444838047,3748,NA,NA,5617,Non-robust,0.997411251,6151,Non-robust,0.909924507
 ,76,1077,Robust,0.00592494,1244,Robust,0.007119417,1753,Robust,0.037040472,2286,Robust,0.275988817,3229,Robust,11.08335233,5326,Non-robust,1.325499773,6067,Non-robust,5.074496269
 ,7609,1064,Robust,0.005061626,1213,Robust,0.005885124,1478,Robust,0.00572753,1735,Robust,0.007641792,2284,Robust,0.291065454,3788,Non-robust,7.201174736,5152,Non-robust,3.274978161
 ,7714,1081,Robust,0.005699158,1253,Robust,0.005941391,1623,Robust,0.023008585,2131,Robust,0.302221537,2956,Robust,8.475179672,4889,Non-robust,7.674270391,5907,Non-robust,5.536812067
 ,7847,1199,Non-robust,0.365412951,1468,Non-robust,0.637547255,1888,Non-robust,0.155057907,2277,Non-robust,0.298441648,3060,Non-robust,0.215388298,4405,Non-robust,0.509923935,5218,Non-robust,0.705700159
 ,7892,1082,Robust,0.006057739,1242,Robust,0.005999088,1606,Robust,0.008461714,2055,Robust,0.351346493,3009,Robust,5.28826499,4578,Non-robust,1.554922819,5613,Non-robust,1.880440235
 ,8000,1065,Robust,0.004530191,1201,Robust,0.004543304,1401,Robust,0.014771938,1599,Robust,0.124755144,1965,Non-robust,1.530833006,3498,Non-robust,3.113935709,5001,Non-robust,0.97281909
 ,8010,1033,Robust,0.003014803,1131,Robust,0.01211524,1329,Robust,0.014300108,1546,Robust,0.077404261,1986,Non-robust,46.60070086,3421,Non-robust,2.743601084,4806,Non-robust,1.095419645
 ,8105,1160,Robust,0.006215334,1427,Robust,0.021346807,1948,Robust,0.419816732,2324,Robust,1.074962378,3074,Non-robust,220.8311255,4405,Non-robust,7.014266968,5078,Non-robust,4.119876385
 ,8454,1018,Robust,0.005542517,1126,Robust,0.004626036,1326,Robust,0.005476475,1492,Robust,0.008503914,1819,Robust,0.021210194,3374,Robust,9.231301308,4532,Non-robust,5.789705992
 ,8481,973,Robust,0.00276351,1030,Robust,0.002787113,1127,Robust,0.003842831,1226,Robust,0.004041672,1505,Robust,0.006140471,2994,Robust,3.61361289,4483,Non-robust,203.4846566
 ,8587,1031,Robust,0.004387379,1143,Robust,0.004572868,1340,Robust,0.006168127,1551,Robust,0.008099794,2352,Robust,0.387139559,4377,NA,NA,5554,Non-robust,5.701938868
 ,8701,1081,Robust,0.005510569,1226,Robust,0.005948067,1499,Robust,0.009389162,1847,Robust,0.028933525,2684,Robust,1.42276597,4159,Non-robust,5.545828581,5606,Non-robust,1.008054972
 ,8709,1061,Robust,0.004963636,1196,Robust,0.005870819,1469,Robust,0.008584023,1862,Robust,0.027015448,2908,Robust,3.031788588,4604,Non-robust,6.056851149,5759,Non-robust,4.399581194
 ,8848,1077,Robust,0.005054951,1224,Robust,0.005568027,1555,Robust,0.021136522,1900,Robust,0.159627914,2595,Robust,1.932501078,4190,Non-robust,7.189329147,5471,Non-robust,5.423413038
 ,8922,1147,Robust,0.007476807,1358,Robust,0.00842762,1894,Robust,0.063954115,2573,Robust,0.567471981,3431,Non-robust,304.0895133,5079,Non-robust,28.15638757,5807,Non-robust,0.610514402
 ,9099,985,Robust,0.002476454,1048,Robust,0.003458023,1191,Robust,0.004705191,1430,Robust,0.026329517,2311,Robust,3.482960939,4395,Non-robust,4.023709059,5243,Non-robust,1.024735689
 ,9211,1103,Robust,0.017440557,1315,Robust,0.021500826,1926,Non-robust,43.79166913,2510,Non-robust,18.39440989,3758,Non-robust,9.585619688,5323,Non-robust,0.380884171,6095,Non-robust,1.216870546
 ,9294,1057,Robust,0.004762173,1182,Robust,0.00553298,1448,Robust,0.008046627,1793,Robust,0.009827614,2838,Robust,1.920693874,4857,Non-robust,298.839751,5749,Non-robust,3.836811066
 ,931,1152,Robust,0.00738883,1383,Robust,0.008124113,2117,Robust,0.401322603,2803,NA,NA,4249,Non-robust,187.9381561,5844,Non-robust,3.040924549,6123,Non-robust,4.771078825
 ,9459,961,Robust,0.001882076,1005,Robust,0.002085447,1113,Robust,0.003737211,1266,Robust,0.005024672,1646,Robust,0.019932032,3261,Robust,11.54848814,4276,Non-robust,2.900076151
 ,9465,1082,Robust,0.005040646,1238,Robust,0.006241083,1567,Robust,0.147751331,1934,Robust,0.584848166,2553,Non-robust,2.408795834,3847,Non-robust,1.21641016,4960,Non-robust,0.410106182
 ,9800,1035,Robust,0.003797293,1135,Robust,0.004367828,1406,Robust,0.008248329,1786,Robust,0.020974636,2562,Robust,1.201231956,4369,Non-robust,4.860450983,5347,Non-robust,6.727162361
 ,9830,1123,Robust,0.006851196,1318,Robust,0.007163763,1741,Robust,0.026692629,2348,Robust,0.207668304,3072,Robust,16.53866172,4423,Non-robust,15.2911799,5700,Non-robust,1.040630341
 ,9893,1146,Robust,0.034587383,1355,Robust,0.191933393,1789,Non-robust,20.28944254,2183,Non-robust,5.013628244,3093,Non-robust,5.602716446,4728,Non-robust,5.011168718,5832,Non-robust,0.714117289
 ,9921,1044,Robust,0.005141735,1168,Robust,0.00583005,1569,Robust,0.042284012,2041,Robust,1.073136091,2985,Non-robust,260.3702002,4880,Non-robust,7.990027189,5537,Non-robust,1.194073439
 ,9927,1100,Robust,0.006599188,1288,Robust,0.00670433,1844,Robust,0.39964962,2326,Robust,4.659455776,3183,Non-robust,35.173141,4899,Non-robust,0.581702709,5674,Non-robust,2.641779184
  ,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,
 ,Without Interval Analysis: ,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,
 ,ID,Vars (r=1),result (r=1),time (r=1),#Vars (r=2),result (r=2),time (r=2),#Vars (r=4),result (r=4),time (r=4),#Vars (r=6),result (r=6),time (r=6),#Vars (r=10),result (r=10),time (r=10),#Vars (r=20),result (r=20),time (r=20),#Vars (r=30),result (r=30),time (r=30)
 ,1032,7055,Robust,0.091177464,7055,Robust,0.178650856,7055,Non-robust,50.56986833,7055,Non-robust,10.28680611,7055,Non-robust,7.185170412,7055,Non-robust,1.190491676,7055,Non-robust,0.587131023
 ,106,7055,Robust,0.084053278,7055,Robust,0.083575964,7055,Robust,0.112417698,7055,Robust,0.380116701,7055,Robust,5.504074574,7055,Non-robust,10.12085438,7055,Non-robust,14.14114761
 ,1112,7055,Robust,0.161619186,7055,Non-robust,3.080848694,7055,Non-robust,0.646157265,7055,Non-robust,0.237842798,7055,Non-robust,0.311970472,7055,Non-robust,0.641456604,7055,Non-robust,2.364095688
 ,1194,7055,Robust,0.082088947,7055,Robust,0.186530828,7055,Non-robust,13.5247159,7055,Non-robust,15.11503291,7055,Non-robust,8.377010107,7055,Non-robust,1.412235737,7055,Non-robust,1.516324043
 ,1303,7055,Robust,0.084956884,7055,Robust,0.082325935,7055,Robust,0.257795095,7055,Robust,0.953187704,7055,Non-robust,13.22001028,7055,Non-robust,0.845062256,7055,Non-robust,2.070530891
 ,1489,7055,Robust,0.07133913,7055,Robust,0.06758976,7055,Robust,0.076189518,7055,Robust,0.090444326,7055,Robust,0.754492521,7055,Non-robust,51.3064754,7055,Non-robust,9.191947699
 ,1722,7055,Robust,0.081604481,7055,Robust,0.073677778,7055,Robust,1.82490015,7055,Non-robust,19.52108026,7055,Non-robust,9.752607584,7055,Non-robust,11.17607999,7055,Non-robust,1.853986979
 ,1757,7055,Robust,0.085410357,7055,Robust,0.091803551,7055,Robust,0.103091002,7055,Robust,0.346148014,7055,Robust,21.45114303,7055,NA,NA,7055,Non-robust,16.53310657
 ,1811,7055,Robust,0.082683563,7055,Robust,0.083640099,7055,Robust,0.115032911,7055,Robust,0.356923819,7055,Robust,18.67322755,7055,Non-robust,7.436031818,7055,Non-robust,7.495073795
 ,1813,7055,Robust,0.071465015,7055,Robust,0.07605505,7055,Robust,2.090753555,7055,Non-robust,241.9632425,7055,Non-robust,7.093227863,7055,Non-robust,7.762101889,7055,Non-robust,10.13149118
 ,1950,7055,Robust,0.099169731,7055,Robust,0.087552786,7055,Robust,0.105829716,7055,Robust,0.329792738,7055,Robust,4.865972519,7055,Non-robust,301.2851374,7055,Non-robust,1.204354763
 ,2151,7055,Robust,0.07648921,7055,Robust,0.073067427,7055,Robust,0.08135581,7055,Robust,0.127268076,7055,Robust,2.823458672,7055,Non-robust,22.75669861,7055,Non-robust,9.528670788
 ,2247,7055,Robust,0.080527782,7055,Robust,0.077014446,7055,Robust,0.090047598,7055,Robust,0.3044765,7055,Robust,10.24539757,7055,Non-robust,15.34870982,7055,Non-robust,2.062669277
 ,2448,7055,Robust,0.088484526,7055,Robust,0.087720871,7055,Robust,0.565052986,7055,Robust,4.379510403,7055,Non-robust,61.68816757,7055,Non-robust,2.095312119,7055,Non-robust,1.180287361
 ,2474,7055,Robust,0.100159168,7055,Robust,0.09214592,7055,Robust,0.404626846,7055,Robust,9.724628687,7055,Non-robust,105.9330997,7055,Non-robust,10.93457174,7055,Non-robust,1.474286318
 ,2492,7055,Robust,0.070922852,7055,Robust,0.064225197,7055,Robust,0.077612638,7055,Robust,0.0817945,7055,Robust,0.261583805,7055,Robust,559.1371946,7055,Non-robust,336.0831983
 ,252,7055,Robust,0.080785513,7055,Robust,0.082466364,7055,Robust,0.09141016,7055,Robust,0.163118362,7055,Robust,6.880844593,7055,Non-robust,12.96801353,7055,Non-robust,6.437680244
 ,2612,7055,Robust,0.095860481,7055,Robust,0.097433329,7055,Robust,0.104060888,7055,Robust,0.263735294,7055,Robust,31.85071063,7055,Non-robust,22.45642877,7055,Non-robust,0.812271595
 ,2714,7055,Robust,0.080565929,7055,Robust,0.072167635,7055,Robust,0.077524662,7055,Robust,0.104386568,7055,Robust,0.523300886,7055,Non-robust,1.624058962,7055,Non-robust,2.739394426
 ,2715,7055,Robust,0.090840816,7055,Robust,0.190490246,7055,Robust,2.326040745,7055,Non-robust,129.7690866,7055,Non-robust,114.2160089,7055,Non-robust,12.41496468,7055,Non-robust,2.363901854
 ,2768,7055,Robust,0.096341848,7055,Robust,0.092669725,7055,Robust,0.096558332,7055,Robust,0.129171133,7055,Robust,0.64314127,7055,Non-robust,633.067873,7055,Non-robust,16.44291854
 ,2823,7055,Non-robust,6.097960472,7055,Non-robust,6.441446304,7055,Non-robust,28.8695097,7055,Non-robust,7.625859976,7055,Non-robust,18.29600739,7055,Non-robust,0.661592722,7055,Non-robust,0.604483604
 ,3066,7055,Robust,0.092092752,7055,Robust,0.094479561,7055,Robust,3.21334815,7055,Non-robust,26.18233323,7055,Non-robust,22.2802949,7055,Non-robust,2.157572508,7055,Non-robust,0.968916655
 ,3083,7055,Robust,0.069221258,7055,Robust,0.069003105,7055,Robust,0.071500301,7055,Robust,0.075717926,7055,Robust,0.216492414,7055,Robust,787.6729684,7055,Non-robust,19.91785264
 ,315,7055,Robust,0.081268311,7055,Robust,0.090933561,7055,Robust,0.114558697,7055,Robust,0.708859444,7055,Non-robust,5821.303483,7055,Non-robust,1.0092206,7055,Non-robust,0.662519932
 ,3266,7055,Robust,0.084072113,7055,Robust,0.07989049,7055,Robust,0.179187775,7055,Robust,2.603576899,7055,Robust,22.03246093,7055,Non-robust,14.53953719,7055,Non-robust,11.67952609
 ,3356,7055,Robust,0.095290422,7055,Robust,0.08953476,7055,Robust,0.104854345,7055,Robust,0.144722223,7055,Robust,3.048256397,7055,Non-robust,645.3843522,7055,Non-robust,2.588212013
 ,3414,7055,Robust,0.085064173,7055,Robust,0.084964037,7055,Robust,0.207587719,7055,Robust,0.458485365,7055,Non-robust,5.481759548,7055,Non-robust,7.816842079,7055,Non-robust,0.91853404
 ,342,7055,Robust,0.104922056,7055,Robust,0.095925331,7055,Robust,0.383970976,7055,Robust,0.694547415,7055,NA,NA,7055,Non-robust,9.329535723,7055,Non-robust,10.5482502
