  ,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
 ,P1-4: ,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
 ,ID,result (r=2),QVIP-time (r=2),ID,result (r=4),QVIP-time (r=4),ID,result (r=6),QVIP-time (r=6),ID,result (r=10),QVIP-time (r=10),ID,result (r=20),QVIP-time (r=20),ID,result (r=30),QVIP-time (r=30)
 ,109,Robust,0.012165546,323,Robust,0.297116041,519,NA,NA,913,Non-robust,256.4105592,1927,Non-robust,466.2766306,2965,Non-robust,1.101131916
 ,185,Robust,0.011406422,387,Robust,0.32597065,595,Robust,0.416680813,912,Non-robust,45.96216321,1983,Non-robust,6.447227001,2971,Non-robust,11.20196056
 ,191,Robust,0.063061953,393,Robust,0.01475358,581,Robust,0.040966034,906,Non-robust,311.3590593,1997,Non-robust,242.4621639,2970,Non-robust,2.334186316
 ,146,Robust,0.012670279,344,Robust,0.223370075,556,Robust,0.00930953,902,Non-robust,1.105793953,1940,Non-robust,310.2576008,2964,Non-robust,7.10480237
 ,152,Robust,0.047863007,350,Robust,0.012962818,542,Robust,0.420978785,916,Non-robust,437.6799815,1954,Non-robust,0.965649128,2958,Non-robust,4.993943691
 ,153,Robust,0.022178411,378,Non-robust,162.0084929,543,NA,NA,917,Robust,4.451539516,1968,Non-robust,2.799168587,2960,Non-robust,4.068992615
 ,147,Robust,0.006418228,379,Robust,0.307676792,557,Robust,1.570548058,903,Robust,0.936965704,1969,Non-robust,2.356685162,2974,Non-robust,0.88882947
 ,190,Non-robust,0.322182655,351,Robust,0.010436058,580,Robust,0.213287354,915,Non-robust,496.7698934,1955,Non-robust,10.08627796,2948,NA,NA
 ,184,Robust,0.015224695,345,Robust,0.3975811,594,Robust,4.882499456,901,Non-robust,92.89288354,1941,Non-robust,7.507900953,2949,Non-robust,1.380406618
 ,192,Robust,0.008397579,392,Robust,0.009358168,582,Robust,3.124257326,929,Robust,0.009968758,1996,Non-robust,4.596957684,2975,Non-robust,2.027992725
 ,186,Robust,0.007755995,386,Robust,0.038897038,596,NA,NA,928,Non-robust,31.36095881,1982,Non-robust,6.162076712,2961,Non-robust,1.60736537
 ,151,Robust,0.007261753,390,Robust,0.008871078,541,Robust,0.196314096,900,Non-robust,6.022628307,1994,Non-robust,4.483742714,2988,Non-robust,2.573822498
 ,145,Robust,0.010208368,384,Robust,0.010848522,555,Robust,0.727964401,914,Non-robust,249.163805,1980,Non-robust,26.46695232,2977,Non-robust,1.895533323
 ,179,Robust,1.68595171,353,Robust,0.430216551,569,Non-robust,14.73063302,973,Robust,11.69096589,1957,Non-robust,8.413882256,2963,Non-robust,0.558612108
 ,178,Robust,0.014880896,347,Robust,0.390898705,568,Robust,0.744407415,967,Robust,6.412003994,1943,Non-robust,0.819088459,2962,Non-robust,5.403203964
 ,144,Robust,0.010642767,346,Robust,0.011684179,554,Robust,0.614513636,998,NA,NA,1942,Non-robust,47.48732972,2976,Non-robust,0.859052896
 ,150,Robust,0.012036324,352,Non-robust,36.43003392,540,Robust,0.180433989,999,Non-robust,1.949850321,1956,Non-robust,6.201240301,2989,Non-robust,1.779451847
 ,187,Robust,0.012736559,385,Robust,0.018027782,597,Robust,0.008833408,966,Non-robust,188.8827765,1981,Non-robust,5.309071302,2939,Non-robust,2.826007605
 ,193,Robust,0.012404442,391,Robust,2.219148397,583,Robust,0.127444267,972,Non-robust,104.4052329,1995,NA,NA,2911,Non-robust,1.787779093
 ,197,Robust,0.017699718,395,NA,NA,587,Non-robust,5.885955572,958,Robust,14.44670105,1991,Non-robust,4.127667189,2905,Non-robust,1.944966316
 ,183,Robust,0.009480715,381,Non-robust,0.550743818,593,Robust,0.085355997,964,Robust,4.031992674,1985,Non-robust,9.399172544,2904,Non-robust,3.622025728
 ,168,Robust,0.01033926,356,Robust,0.012714148,578,Robust,0.017451525,970,Non-robust,7.819573641,1952,Non-robust,5.829003811,2910,Non-robust,3.220558643
 ,154,Robust,0.007488012,342,Robust,0.82057476,544,Non-robust,7.162431002,971,Non-robust,39.06096172,1946,Non-robust,13.98864055,2938,Non-robust,6.582393646
 ,140,Robust,0.009123087,343,Robust,0.243690252,550,Robust,0.175373077,965,Non-robust,647.6845229,1947,Non-robust,0.670796156,2906,Non-robust,4.426300049
 ,141,Robust,0.012729168,357,Robust,0.464109182,551,Robust,0.010726929,959,Non-robust,66.74284744,1953,Non-robust,1.083341599,2912,Non-robust,1.73952961
 ,155,Robust,0.011514664,380,Robust,0.396651745,545,Robust,2.052458525,961,Non-robust,2.413474321,1984,Non-robust,9.589947939,2913,Non-robust,0.960089207
 ,169,Robust,0.011108875,394,Robust,0.044223547,579,Robust,2.493707418,975,Robust,18.02134752,1990,Non-robust,110.1372273,2907,Non-robust,5.743062973
 ,182,Robust,0.222333193,382,Robust,0.009067059,592,Robust,0.053151369,949,Non-robust,13.09429789,1986,Non-robust,1.361198664,2903,Non-robust,1.137503147
 ,196,Robust,0.00732398,396,Robust,0.012737036,586,NA,NA,948,Non-robust,47.62065172,1992,Non-robust,1.334841967,2917,Non-robust,2.601646185
 ,180,Robust,0.252263308,369,Robust,0.292993784,590,Robust,0.841233969,974,Robust,0.981871605,1979,NA,NA,2916,Non-robust,2.739987612
 ,194,Robust,0.011291027,341,Robust,0.308793545,584,Non-robust,0.602810383,960,Robust,0.143500566,1945,NA,NA,2902,Non-robust,3.044451952
 ,143,Robust,0.009694338,355,Robust,0.270893574,553,Robust,1.646360874,976,Non-robust,10.42953348,1951,Non-robust,4.171074867,2914,Non-robust,1.28584218
 ,157,Robust,0.011747122,354,Non-robust,59.92593718,547,Robust,0.557768583,962,Non-robust,8.732802629,1950,Non-robust,12.89276528,2900,Non-robust,7.369789124
 ,156,Robust,0.009228706,340,Robust,0.010593414,546,Robust,1.78627038,989,Non-robust,715.6828504,1944,Non-robust,3.669991732,2928,Non-robust,5.993914843
 ,142,Robust,0.008238077,368,Robust,0.020446301,552,Non-robust,9.183819771,988,Non-robust,42.34403872,1978,Non-robust,5.760300636,2929,Non-robust,6.495387554
 ,195,Robust,0.01075983,397,Robust,2.386211157,585,Robust,2.374429703,963,Robust,0.391351223,1993,Non-robust,6.765894651,2901,Non-robust,7.538087606
 ,181,Robust,0.00658226,383,Robust,0.012037277,591,Non-robust,325.8591084,977,Non-robust,7.042312384,1987,Non-robust,6.722336292,2915,NA,NA
  ,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
 ,P1-8: ,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
 ,ID,result (r=2),QVIP-time (r=2),ID,result (r=4),QVIP-time (r=4),ID,result (r=6),QVIP-time (r=6),ID,result (r=10),QVIP-time (r=10),ID,result (r=20),QVIP-time (r=20),ID,result (r=30),QVIP-time (r=30)
 ,198,Robust,0.029093742,365,Robust,0.024497271,588,Robust,0.027744055,952,Robust,0.541971445,1961,Robust,1.695792198,2918,Robust,0.686095476
 ,167,Robust,0.018477201,371,Robust,0.021169424,577,Robust,0.271294355,946,Robust,0.574001789,1975,Robust,0.651576042,2930,Robust,1369.342254
 ,173,Robust,0.02302599,359,Robust,0.2221663,563,Robust,0.490721464,991,Robust,0.586218119,1949,Robust,0.645294428,2924,Robust,2.677325726
 ,172,Robust,0.033058167,358,Robust,0.024698973,562,Robust,0.613500118,985,Robust,0.25372982,1948,Robust,0.860309601,2925,Robust,1.769880533
 ,166,Robust,0.023487806,370,Robust,0.024852991,576,Robust,0.037031651,984,Robust,0.825918674,1974,Robust,0.678042412,2931,Robust,2.222579956
 ,199,Robust,0.018004179,364,Robust,0.022697926,589,Robust,0.281599283,990,Robust,0.737575293,1960,Robust,0.689012766,2919,Robust,1298.044983
 ,170,Robust,0.020901203,399,Robust,0.018439054,560,Robust,0.519148588,947,NA,NA,1989,Robust,0.834797382,2927,NA,NA
 ,164,Robust,0.021933556,372,Robust,0.188632965,574,Robust,0.173261404,953,Robust,0.58936739,1976,Robust,0.638273001,2933,Robust,3.328773022
 ,158,Robust,0.019150496,366,Robust,0.34842062,548,Robust,0.207386255,979,Robust,0.543774128,1962,Robust,0.703249693,2932,Robust,0.708967924
 ,159,Robust,0.02106142,367,Robust,0.02009964,549,Robust,0.017974854,945,Robust,0.198840141,1963,Robust,0.88393712,2926,Robust,13.28100395
 ,165,Robust,0.015326262,373,Robust,0.023164034,575,Robust,0.215905666,951,NA,NA,1977,Robust,0.874713182,2922,Robust,0.888417006
 ,171,Robust,0.016282082,398,Robust,0.022689342,561,Robust,0.026294231,986,Robust,0.555583715,1988,Robust,0.782393932,2936,Robust,0.692915201
 ,149,Robust,0.023348808,388,Robust,0.477304697,559,Robust,0.014464617,992,Robust,0.641938925,1998,Robust,0.827285767,2937,Robust,2.985429764
 ,175,Robust,0.026893139,377,Robust,0.207886457,565,Robust,0.122449398,993,Robust,0.558507681,1973,Robust,0.675935268,2923,Robust,446.0047987
 ,161,Robust,0.014548063,363,Robust,0.023508549,571,Robust,0.454187393,987,Robust,0.579194546,1967,Robust,0.656716824,2935,Robust,0.994849443
 ,160,Robust,0.015160084,362,Robust,0.026860476,570,Robust,0.023639679,950,Robust,0.611674309,1966,Robust,0.695767164,2921,Robust,5.679698706
 ,174,Robust,0.019422054,376,Robust,0.117344856,564,Robust,0.518451214,944,Robust,0.656356812,1972,Robust,0.923117876,2909,Robust,34.98308015
 ,148,Robust,0.016561508,389,Robust,0.024559736,558,Robust,0.351727962,978,Robust,0.273424387,1999,Robust,0.697189093,2908,Robust,0.946412325
 ,189,Robust,0.023787022,348,Robust,0.210129261,599,Robust,0.231926441,940,Robust,0.708045244,1958,Robust,0.813405991,2920,Robust,12.83198786
 ,162,Robust,0.014635801,360,Robust,0.024456024,572,Robust,0.235726118,954,Robust,0.619791031,1964,Robust,0.926969767,2934,Robust,3.914685965
 ,176,Robust,0.028016329,374,Robust,0.026968718,566,Robust,0.521938086,968,Robust,0.593450308,1970,Robust,0.770089626,2990,Robust,0.846660376
 ,177,Robust,0.022482634,375,Robust,0.019445896,567,Robust,0.458289862,983,Robust,0.662214994,1971,Robust,0.851762533,2984,NA,NA
 ,163,Robust,0.013683796,361,Robust,0.022528648,573,Robust,0.023618937,997,Robust,0.202861309,1965,Robust,0.789099693,2953,NA,NA
 ,188,Robust,0.011628389,349,Robust,0.041657209,598,Robust,0.246951818,996,Robust,0.026211739,1959,Robust,0.718809605,2947,Robust,2.123796701
 ,104,Robust,0.020747662,306,Robust,0.02537179,514,Robust,0.25833559,982,Robust,0.706006765,1902,Robust,0.831853151,2946,Robust,1.903768539
 ,110,Robust,0.019117117,312,Robust,0.021470547,500,Robust,0.021773577,969,Robust,0.587124825,1916,Robust,0.703552246,2952,Robust,0.726415157
 ,138,Robust,0.018065929,313,Robust,0.021276236,528,Robust,0.224019051,955,Robust,0.538717031,1917,Robust,0.655368328,2985,Robust,6.972434044
 ,139,Robust,0.017263651,307,Robust,0.247085094,529,Robust,0.219609976,941,Robust,0.506147861,1903,Robust,0.949752331,2991,Robust,0.8252244
 ,111,Robust,0.022165775,311,Robust,0.013024092,501,Robust,0.021453381,957,Robust,0.651582479,1915,Robust,0.705220699,2987,Robust,25.11590981
 ,105,Robust,0.023374557,305,Robust,0.020814419,515,Robust,0.511119843,943,Robust,0.577910423,1901,NA,NA,2993,Robust,6.787935019
 ,113,Robust,0.021111488,339,Robust,0.029151917,503,Robust,0.017652988,994,Robust,0.532167196,1929,Robust,0.995519876,2978,Robust,1.940688848
 ,107,Robust,0.0185256,338,Robust,0.018856287,517,Robust,0.228963375,980,Robust,0.606240034,1928,Robust,0.708191633,2944,Robust,1270.447856
 ,106,Robust,0.014569521,304,Robust,0.024036884,516,Robust,0.122952461,981,Robust,0.438626051,1900,Robust,0.95465827,2950,Robust,7.037745476
 ,112,Robust,0.017926931,310,Robust,0.025008202,502,Robust,0.243111372,995,Robust,0.179732561,1914,Robust,0.893248081,2951,Robust,1.053098679
 ,116,Robust,0.020310402,328,Robust,0.025989532,506,Robust,0.460852146,942,Robust,0.544680834,1938,Robust,0.802419662,2945,Robust,9.040540218
 ,102,Robust,0.016583443,314,Robust,0.025479794,512,Robust,0.02597785,956,Robust,0.671723127,1910,Robust,0.705806971,2979,NA,NA
 ,103,Robust,0.014714718,300,Robust,0.130057335,513,Robust,0.021410227,919,Robust,0.430091381,1904,Robust,0.795835257,2992,Robust,2.01132369
 ,117,Robust,0.01608777,301,Robust,0.024273157,507,Robust,0.219133377,931,Robust,0.631504774,1905,Robust,0.699479818,2986,Robust,6.716851711
 ,129,Robust,0.019130468,315,Robust,0.024236917,539,Robust,0.038069725,925,Robust,0.532477379,1911,Robust,0.620038271,2982,Robust,8.593219042
 ,101,Robust,0.015489101,329,Robust,0.025171518,511,Robust,0.54229331,924,NA,NA,1939,Robust,0.925728321,2996,Robust,0.854679585
 ,115,Robust,0.024033308,303,Robust,0.026026726,505,Robust,0.026252985,930,Robust,0.565326452,1907,Robust,0.889102221,2941,Robust,2.023783445
 ,114,Robust,0.023306608,317,Robust,0.023487329,504,Robust,0.536193609,918,Robust,0.637792826,1913,Robust,0.777058363,2955,Robust,0.768651962
 ,100,Robust,0.018178463,316,Robust,0.023675203,510,Robust,0.441241264,926,Robust,0.556020975,1912,Robust,0.659452915,2969,Robust,47.7019062
 ,128,Robust,0.018106699,302,Robust,0.027006626,538,Robust,0.556625366,932,Robust,0.478709459,1906,Robust,0.909532785,2968,Robust,12.49039054
 ,125,Robust,0.022423983,327,Robust,0.016218424,535,Robust,0.025469542,933,Robust,0.530301332,1923,Robust,0.65903616,2954,Robust,6.904489279
 ,131,Robust,0.013353109,333,Robust,0.020788431,521,Robust,0.611308336,927,Robust,0.528829575,1937,Robust,0.759973288,2940,Robust,0.932965279
 ,119,Robust,0.018490791,332,Robust,0.026154041,509,Robust,0.231926203,923,Robust,0.0278337,1936,Robust,0.608075142,2997,Robust,40.16989708
 ,118,Robust,0.026087284,326,Robust,0.019635439,508,Robust,0.028070688,937,Robust,0.041067123,1922,Robust,0.708758593,2983,Robust,2.751497984
 ,130,Robust,0.015240192,330,Robust,0.028214693,520,Robust,0.597016573,936,Robust,0.550352097,1934,Robust,0.725681543,2995,NA,NA
 ,124,Robust,0.016029358,324,Robust,0.392585039,534,Robust,0.248446465,922,Robust,0.511375666,1920,Robust,1.994661331,2981,Robust,1.000821114
 ,132,Robust,0.014683247,318,Robust,0.018199444,522,Robust,0.027373314,934,Robust,0.476690054,1908,Robust,2.924270153,2956,Robust,1.952965498
 ,126,Robust,0.018547535,319,Robust,0.023033381,536,Robust,0.028141022,920,Robust,0.791213989,1909,Robust,0.853638411,2942,Robust,1.946267128
 ,127,Robust,0.01802063,325,Robust,0.216667891,537,Robust,0.451960087,908,Robust,0.603347778,1921,Robust,0.65004158,2943,Robust,9.913350105
 ,133,Robust,0.016827583,331,Robust,0.022704601,523,Robust,0.483690023,909,Robust,0.563794613,1935,Robust,0.67304635,2957,Robust,4.229768991
 ,137,Robust,0.021056175,309,Robust,0.025016069,527,Robust,0.020979643,921,Robust,0.25072813,1919,Robust,0.723419666,2980,Robust,0.95963335
 ,123,Robust,0.019605398,335,Robust,0.031741142,533,Robust,0.024050236,935,Robust,0.565808773,1931,Robust,0.831584215,2994,Robust,3.549064398
 ,122,Robust,0.0277071,321,NA,NA,532,Robust,0.49564743,938,Robust,0.608077765,1925,Robust,0.660125017,2999,Robust,3.004621983
 ,136,Robust,0.018699646,320,NA,NA,526,Robust,0.028382063,910,Robust,0.533047438,1924,Robust,0.801057339,2972,Robust,0.671361923
 ,108,Robust,0.017794609,334,Robust,0.025467157,518,Robust,0.207296133,904,Robust,0.514961004,1930,Robust,0.711331844,2966,Robust,3.833766222
 ,120,Robust,0.014299393,308,Robust,0.025151014,530,Robust,0.552730322,905,Robust,0.25953269,1918,Robust,0.643484831,2967,Robust,0.904048443
 ,134,Robust,0.015942812,322,Robust,0.025612593,524,Robust,0.191251516,911,Robust,0.532229424,1926,Robust,0.757090092,2973,Robust,2.893439293
 ,135,Robust,0.017749071,336,Robust,0.025257587,525,Robust,0.022889376,939,Robust,0.495637894,1932,Robust,0.674261332,2998,Robust,3.450451374
 ,121,Robust,0.022455692,337,Robust,0.027930021,531,Robust,0.185985804,907,Robust,0.661809683,1933,Robust,0.788496971,2959,Robust,1.144692421
 ,109,Robust,0.021945715,323,Robust,0.021474361,519,Robust,0.284103632,913,Robust,0.633240461,1927,Robust,0.675043583,2965,Robust,1318.096898
 ,185,Robust,0.034717083,387,Robust,0.207467079,595,Robust,0.030770063,912,Robust,0.199010611,1983,Robust,0.624304771,2971,Robust,1.968901157
 ,191,Robust,0.038487673,393,Robust,0.188671589,581,Robust,0.021428585,906,Robust,0.662775278,1997,Robust,0.687988043,2970,Robust,6.645827055
 ,146,Robust,0.020231724,344,Robust,0.026967049,556,Robust,0.021116734,902,Robust,0.891744137,1940,Robust,0.672544003,2964,Robust,42.2316823
 ,152,Robust,0.019777775,350,Robust,0.025712967,542,Robust,0.808218718,916,Robust,0.243406534,1954,Robust,0.65987277,2958,Robust,11.08140516
 ,153,Robust,0.021324396,378,Robust,0.026460886,543,Robust,0.467487574,917,Robust,0.558490276,1968,Robust,0.741348982,2960,Robust,0.95622921
 ,147,Robust,0.012483835,379,Robust,0.020983219,557,Robust,0.025364161,903,Robust,0.453068733,1969,Robust,0.829099894,2974,Robust,2.731619358
 ,190,Robust,0.02006197,351,Robust,0.018513203,580,Robust,0.039621353,915,Robust,0.610971689,1955,Robust,0.828275681,2948,Robust,2.134258747
 ,184,Robust,0.031034946,345,Robust,0.025151253,594,Robust,0.202778339,901,Robust,0.627599716,1941,NA,NA,2949,Robust,7.605401516
 ,192,Robust,0.0170362,392,Robust,0.222578287,582,NA,NA,929,Robust,0.592996597,1996,Robust,0.647627831,2975,Robust,8.036641359
 ,186,Robust,0.012563229,386,Robust,0.214612007,596,Robust,0.191645622,928,Robust,0.77306962,1982,Robust,0.717893124,2961,Robust,2.73219943
 ,151,Robust,0.014580965,390,Robust,0.016776085,541,Robust,0.024625063,900,Robust,0.712846041,1994,Robust,0.720880032,2988,Robust,2.773799658
 ,145,Robust,0.023792267,384,Robust,0.018116474,555,Robust,0.568261623,914,Robust,0.771347761,1980,Robust,0.789434433,2977,Robust,0.92187047
 ,179,Robust,0.019257545,353,Robust,0.016503334,569,Robust,0.584075212,973,Robust,0.526068687,1957,Robust,0.661078453,2963,Robust,0.677855253
 ,178,Robust,0.019353867,347,Robust,0.020125151,568,Robust,0.217167139,967,Robust,0.593850374,1943,Robust,0.697856903,2962,Robust,0.947975636
 ,144,Robust,0.022375345,346,Robust,0.022511005,554,Robust,0.027168274,998,Robust,0.463374376,1942,Robust,1.701919794,2976,Robust,2.599509954
 ,150,Robust,0.020023584,352,Robust,0.017019987,540,Robust,0.023608685,999,Robust,0.806198597,1956,Robust,0.721717596,2989,Robust,12.69165015
 ,187,Robust,0.017830849,385,Robust,0.229595184,597,Robust,0.022709131,966,Robust,0.675183773,1981,Robust,0.807182789,2939,NA,NA
 ,193,Robust,0.02171731,391,Robust,0.024177551,583,NA,NA,972,Robust,0.147906542,1995,Robust,0.677144766,2911,Robust,7.687574148
 ,197,Robust,0.01568079,395,Robust,0.022719622,587,Robust,0.137699842,958,Robust,0.542995453,1991,Robust,0.707146168,2905,Robust,3.112313986
 ,183,Robust,0.01150012,381,Robust,0.225806952,593,Robust,0.246103048,964,Robust,0.713607788,1985,Robust,1.838257074,2904,Robust,1.158156395
 ,168,Robust,0.02000761,356,Robust,0.020115376,578,Robust,0.252753973,970,Robust,0.574367523,1952,NA,NA,2910,Robust,0.960472584
 ,154,Robust,0.022511959,342,Robust,0.034179449,544,Robust,0.022810221,971,Robust,0.526413918,1946,Robust,1.668030977,2938,Robust,3.6440413
 ,140,Robust,0.042229652,343,Robust,0.022321701,550,Robust,0.57473731,965,NA,NA,1947,Robust,0.701220751,2906,Robust,0.885867834
 ,141,Robust,0.016902447,357,Robust,0.455628872,551,Robust,0.240101576,959,Robust,0.625037432,1953,Robust,0.733563423,2912,NA,NA
 ,155,Robust,0.014732122,380,Robust,0.014524221,545,Robust,0.449902058,961,Robust,0.60312295,1984,Robust,0.655297756,2913,Robust,3.01691556
 ,169,Robust,0.02038312,394,Robust,0.192519188,579,Robust,0.227695704,975,Robust,0.491744518,1990,Robust,0.707986355,2907,Robust,9.226978302
 ,182,Robust,0.022110462,382,Robust,0.024610758,592,Robust,0.027384043,949,Robust,0.576511383,1986,Robust,0.742646217,2903,Robust,0.957527399
 ,196,Robust,0.02128911,396,Robust,0.017084122,586,Robust,0.191528082,948,Robust,0.635625839,1992,Robust,0.733922482,2917,Robust,8.988073349
 ,180,Robust,0.021548748,369,Robust,0.025557756,590,Robust,0.027493,974,Robust,0.2365098,1979,Robust,0.798285484,2916,Robust,4.089579821
 ,194,Robust,0.01750803,341,Robust,0.198293686,584,Robust,0.2670784,960,Robust,0.644677877,1945,Robust,0.660712719,2902,Robust,1.91030097
 ,143,Robust,0.021534681,355,Robust,0.021388531,553,Robust,0.21131134,976,Robust,0.5416255,1951,Robust,1.043914795,2914,Robust,1.901797533
 ,157,Robust,0.023687363,354,Robust,0.43333745,547,Robust,0.019762278,962,Robust,0.585554361,1950,Robust,0.70350194,2900,Robust,0.999982119
 ,156,Robust,0.016558409,340,NA,NA,546,Robust,0.022337675,989,Robust,0.737794399,1944,Robust,0.625629902,2928,Robust,3.124699116
 ,142,Robust,0.038270235,368,Robust,0.122961283,552,Robust,0.229454756,988,Robust,0.809799671,1978,Robust,0.719485044,2929,Robust,0.684686422
 ,195,Robust,0.023853302,397,Robust,0.02366662,585,Robust,0.23195219,963,Robust,0.635352373,1993,Robust,0.800364494,2901,Robust,2227.847041
 ,181,Robust,0.016716719,383,Robust,0.142181635,591,NA,NA,977,Robust,0.492993355,1987,Robust,0.661163568,2915,Robust,0.778786421
  ,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
 ,P1-10: ,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,
 ,ID,result (r=2),QVIP-time (r=2),ID,result (r=4),QVIP-time (r=4),ID,result (r=6),QVIP-time (r=6),ID,result (r=10),QVIP-time (r=10),ID,result (r=20),QVIP-time (r=20),ID,result (r=30),QVIP-time (r=30)
 ,198,Robust,0.027624369,365,Robust,0.040187359,588,Robust,0.040042877,952,Robust,1.049665451,1961,Robust,2.496921778,2918,Robust,1.698112726
 ,167,Robust,0.024836302,371,Robust,0.02519393,577,Robust,0.706604719,946,Robust,0.998470068,1975,Robust,1.859603405,2930,Robust,1434.820012
 ,173,Robust,0.022650003,359,Robust,0.037787676,563,Robust,0.766953707,991,Robust,0.881659985,1949,Robust,1.432209015,2924,Robust,5.406237602
 ,172,Robust,0.016920328,358,Robust,0.04906559,562,Robust,1.031943083,985,Robust,0.387625694,1948,Robust,1.559381247,2925,Robust,6.6405828
 ,166,Robust,0.027459145,370,Robust,0.044309378,576,Robust,0.04194212,984,Robust,1.603071928,1974,Robust,1.869066238,2931,Robust,4.688974619
 ,199,Robust,0.021802187,364,Robust,0.030073404,589,Robust,0.832368374,990,Robust,1.126199245,1960,Robust,1.835755348,2919,Robust,46.10205054
 ,170,Robust,0.030030251,399,Robust,0.034827948,560,Robust,0.847112179,947,Robust,0.902324438,1989,Robust,2.033909321,2927,NA,NA
 ,164,Robust,0.021642208,372,Robust,0.031348228,574,Robust,0.03977561,953,Robust,1.417354107,1976,Robust,1.492311239,2933,Robust,5.255625963
 ,158,Robust,0.017964363,366,Robust,0.413780928,548,Robust,0.62629509,979,Robust,1.183645248,1962,Robust,1.708008289,2932,Robust,1.881342649
 ,159,Robust,0.02760911,367,Robust,0.038696289,549,Robust,0.032353878,945,Robust,0.044561148,1963,Robust,1.75106883,2926,Robust,5.893307924
 ,165,Robust,0.014772415,373,Robust,0.036182404,575,Robust,0.047977448,951,NA,NA,1977,Robust,1.465512991,2922,Robust,2.08140564
 ,171,Robust,0.019512653,398,Robust,0.0358634,561,Robust,0.284050703,986,Robust,1.11847043,1988,Robust,1.875222683,2936,Robust,1.765855312
 ,149,NA,NA,388,Robust,0.402692556,559,Robust,0.029973745,992,Robust,1.429730892,1998,Robust,1.843741655,2937,Robust,4.968746662
 ,175,Robust,0.03195262,377,Robust,0.347590446,565,Robust,0.445699215,993,Robust,1.056979895,1973,Robust,1.592087269,2923,Robust,7.097696304
 ,161,Robust,0.019418716,363,Robust,0.027278185,571,Robust,0.812007904,987,Robust,1.209067106,1967,Robust,1.536313057,2935,Robust,2.009703636
 ,160,Robust,0.021524906,362,Robust,0.03420639,570,Robust,0.04092598,950,Robust,1.001633167,1966,Robust,1.392945528,2921,NA,NA
 ,174,Robust,0.022047043,376,Robust,0.038392305,564,Robust,0.738527775,944,Robust,1.352881432,1972,Robust,1.469130516,2909,Robust,13.35167623
 ,148,Robust,0.021329165,389,Robust,0.033145666,558,Robust,0.403188705,978,Robust,0.438723326,1999,Robust,1.662576914,2908,Robust,2.345464706
 ,189,Robust,0.028985739,348,Robust,0.324748993,599,Robust,0.570597649,940,Robust,0.902766943,1958,Robust,1.645142794,2920,Robust,9.436125994
 ,162,Robust,0.01244688,360,Robust,0.036017895,572,Robust,1.269430161,954,Robust,1.003957987,1964,Robust,1.715446234,2934,Robust,4.821887016
 ,176,Robust,0.030894995,374,Robust,0.05128479,566,Robust,0.844048977,968,Robust,1.016834021,1970,Robust,1.479325294,2990,Robust,1.447302341
 ,177,Robust,0.035782099,375,Robust,0.026788235,567,Robust,1.036584854,983,Robust,1.035442114,1971,Robust,1.600911856,2984,Robust,12.75102687
 ,163,Robust,0.018172979,361,Robust,0.032313108,573,Robust,0.06888628,997,Robust,0.334831953,1965,Robust,1.727806807,2953,NA,NA
 ,188,Robust,0.014670849,349,Robust,0.049115658,598,Robust,0.05635643,996,Robust,0.049960613,1959,Robust,1.956147909,2947,Robust,4.41654253
 ,104,Robust,0.025418758,306,Robust,0.027454376,514,Robust,0.040602207,982,Robust,0.967442036,1902,Robust,1.272986889,2946,Robust,4.380251884
 ,110,Robust,0.018691778,312,Robust,0.031248331,500,Robust,0.029495001,969,Robust,1.036482096,1916,Robust,1.241829395,2952,NA,NA
 ,138,Robust,0.018134594,313,Robust,0.070198536,528,Robust,0.461879969,955,Robust,0.834366798,1917,Robust,1.25866437,2985,Robust,7.107446671
 ,139,Robust,0.025808334,307,Robust,0.039886713,529,Robust,0.468937874,941,Robust,0.930717707,1903,Robust,1.160747528,2991,Robust,4.914808989
 ,111,Robust,0.0268538,311,Robust,0.019144773,501,Robust,0.039821625,957,Robust,1.210179806,1915,Robust,1.353138685,2987,Robust,20.3738687
 ,105,Robust,0.026732445,305,Robust,0.02424264,515,Robust,0.814191103,943,Robust,0.956654549,1901,NA,NA,2993,Robust,5.022808075
 ,113,Robust,0.024005413,339,Robust,0.048326015,503,Robust,0.030872583,994,Robust,1.015333414,1929,Robust,1.527340651,2978,Robust,1.852664948
 ,107,Robust,0.034136772,338,Robust,0.041712523,517,Robust,0.044673681,980,Robust,0.932394028,1928,Robust,1.88385129,2944,Robust,6.413241386
 ,106,Robust,0.020231247,304,Robust,0.032678127,516,Robust,0.358605623,981,Robust,0.834790945,1900,Robust,1.106024504,2950,Robust,5.46645236
 ,112,Robust,0.0283885,310,Robust,0.033503294,502,Robust,0.446513653,995,Robust,0.054788589,1914,Robust,1.218226433,2951,Robust,1.736368895
 ,116,Robust,0.02848506,328,Robust,0.272094727,506,Robust,0.823661089,942,Robust,0.85804081,1938,NA,NA,2945,NA,NA
